id,utterance,sentiment,valence_score,confidence,session_context,source,annotator_id,created_at
sent_001689,Kuch toh naya samjhne kiya,neutral,-0.1595180836461945,0.9,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.025131Z
sent_001650,"Okay, I understand",neutral,-0.215119024984642,0.9,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.025007Z
sent_000887,I don't want to get out of bed anymore,negative,-0.4564475912431889,0.94,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.020767Z
sent_001550,I'm managing better than I thought,positive,0.6696634729579443,0.79,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.024601Z
sent_000769,I'm drowning in this situation,negative,-0.648974185483872,0.79,crisis_moment,synthetic,ann_001,2026-03-12T01:12:00.020394Z
sent_000739,"There's nothing wrong, I'm good",negative,-0.9228084715882132,0.85,resistance_avoidance,synthetic,ann_001,2026-03-12T01:12:00.020287Z
sent_001548,I'm surprised by how much better I feel,positive,0.7128664190244146,0.92,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.024595Z
sent_000396,"I'm okay, nothing to worry about",negative,-0.537613560268545,0.91,processing_emotion,synthetic,ann_003,2026-03-12T01:12:00.019191Z
sent_000513,I don't feel alive,negative,-0.4525545763339039,0.9,resistance_avoidance,synthetic,ann_002,2026-03-12T01:12:00.019557Z
sent_000817,I'm just going through the motions,negative,-0.8343164683663973,0.84,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.020545Z
sent_000246,Everything feels empty inside,negative,-0.3613265752110292,0.87,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.018731Z
sent_001431,Letting it out actually helped,positive,0.6054569453784111,0.87,processing_emotion,synthetic,ann_005,2026-03-12T01:12:00.024246Z
sent_000956,At least I got through today,positive,0.8037581600143514,0.76,therapeutic_progress,synthetic,ann_002,2026-03-12T01:12:00.022763Z
sent_000427,I feel nothing anymore,negative,-0.5140533445503555,0.85,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.019289Z
sent_000328,Kuch bhi theek nahi hai mere liye,negative,-0.45773827451252,0.8,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.018982Z
sent_000976,I feel so much better after talking about it,positive,0.8612402522829108,0.83,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.022828Z
sent_001053,Things are looking up a little,positive,0.7184706126061052,0.91,therapeutic_progress,synthetic,ann_002,2026-03-12T01:12:00.023063Z
sent_001814,What should we discuss next?,neutral,-0.0578285065358582,0.82,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.025560Z
sent_000955,I'm surprised by how much better I feel,positive,0.3857114193189328,0.87,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.022760Z
sent_000068,I've given up trying to change things,negative,-0.8168031916845351,0.89,breakthrough_realization,synthetic,ann_004,2026-03-12T01:12:00.018213Z
sent_001686,I need information about mindfulness,neutral,-0.0477609183417116,0.85,breakthrough_realization,synthetic,ann_002,2026-03-12T01:12:00.025121Z
sent_000248,"Don't worry, I'm fine, really",negative,-0.4867145529723449,0.82,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.018737Z
sent_001425,At least I got through today,positive,0.6659282664966294,0.89,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.024227Z
sent_000538,I hate feeling this powerless,negative,-0.6367719165395098,0.82,processing_emotion,synthetic,ann_001,2026-03-12T01:12:00.019635Z
sent_000286,Mera jeevan khatam ho gaya,negative,-0.785226850083401,0.87,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.018846Z
sent_000269,I feel nothing anymore,negative,-0.9726389714106078,0.9,therapeutic_progress,synthetic,ann_004,2026-03-12T01:12:00.018798Z
sent_000525,I feel nothing anymore,negative,-0.314272815093407,0.89,processing_emotion,synthetic,ann_005,2026-03-12T01:12:00.019595Z
sent_000318,I'm done with trying,negative,-0.3746688373045195,0.88,resistance_avoidance,synthetic,ann_001,2026-03-12T01:12:00.018955Z
sent_001125,Main apne aap par garvi hoon,positive,0.7479421940301225,0.9,processing_emotion,synthetic,ann_002,2026-03-12T01:12:00.023287Z
sent_000319,I don't want to get out of bed anymore,negative,-0.3016626479329192,0.88,routine_conversation,synthetic,ann_001,2026-03-12T01:12:00.018958Z
sent_001272,I noticed a small improvement,positive,1.0,0.88,routine_conversation,synthetic,ann_003,2026-03-12T01:12:00.023744Z
sent_000178,I'm not going to think about it,negative,-0.698153488749875,0.82,processing_emotion,synthetic,ann_002,2026-03-12T01:12:00.018529Z
sent_001123,Aaj mera din badhiya gaya,positive,0.5436205598897388,1.03,processing_emotion,synthetic,ann_002,2026-03-12T01:12:00.023282Z
sent_001704,Life is continuing as normal,neutral,0.1454453750687518,0.81,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.025181Z
sent_000908,I feel so much lighter now,positive,0.3851727165667119,0.78,insight_moment,synthetic,ann_004,2026-03-12T01:12:00.022596Z
sent_001360,I feel more connected now,positive,0.7703639485136881,0.97,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.024005Z
sent_001418,I feel lighter than I did,positive,0.4274238103596136,0.89,therapeutic_progress,synthetic,ann_004,2026-03-12T01:12:00.024207Z
sent_000864,Mujhe koi umeed nahi hai,negative,-0.7635841921421299,0.77,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.020698Z
sent_001756,Mera appointment Tuesday ko hai,neutral,-0.045250756398647,0.86,insight_moment,synthetic,ann_002,2026-03-12T01:12:00.025357Z
sent_001758,I'd like to focus on that,neutral,-0.35,0.83,crisis_moment,synthetic,ann_004,2026-03-12T01:12:00.025363Z
sent_001876,I'd like to focus on that,neutral,-0.0427663206517949,0.87,breakthrough_realization,synthetic,ann_002,2026-03-12T01:12:00.025785Z
sent_000536,I'm just going through the motions,negative,-0.6883038112216895,0.8,insight_moment,synthetic,ann_002,2026-03-12T01:12:00.019629Z
sent_001891,Kuch toh naya samjhne kiya,neutral,0.0316495883313513,0.97,resistance_avoidance,synthetic,ann_001,2026-03-12T01:12:00.025837Z
sent_000590,Everything feels pointless,negative,-1.0,0.92,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.019806Z
sent_000983,I had a good cry and felt relieved,positive,0.6241337226045699,0.87,breakthrough_realization,synthetic,ann_005,2026-03-12T01:12:00.022850Z
sent_000604,I don't feel alive,negative,-0.3747224912996053,0.82,therapeutic_progress,synthetic,ann_002,2026-03-12T01:12:00.019852Z
sent_001419,I'm finding strength I didn't know I had,positive,0.5799309387223329,0.91,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.024210Z
sent_000531,I'm drowning in this situation,negative,-0.3566793773787979,0.88,processing_emotion,synthetic,ann_001,2026-03-12T01:12:00.019612Z
sent_001241,There are some good moments now,positive,0.713952489710108,0.81,insight_moment,synthetic,ann_002,2026-03-12T01:12:00.023639Z
sent_001309,I'm making tiny steps forward,positive,0.5224207528467009,0.89,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.023854Z
sent_001772,Nothing much has changed,neutral,0.35,0.88,crisis_moment,synthetic,ann_005,2026-03-12T01:12:00.025415Z
sent_000605,I can't feel anything at all,negative,-0.6254321450026934,0.98,routine_conversation,synthetic,ann_003,2026-03-12T01:12:00.019855Z
sent_000648,I'm sick of struggling like this,negative,-0.7152538756901968,0.79,routine_conversation,synthetic,ann_004,2026-03-12T01:12:00.019989Z
sent_000266,I'm emotionally numb,negative,-0.7547554105692755,0.78,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.018790Z
sent_001177,I'm learning new ways to cope,positive,0.7170870303728255,0.89,crisis_moment,synthetic,ann_004,2026-03-12T01:12:00.023445Z
sent_001669,I'm getting through the days,neutral,-0.0390374024107509,0.9,therapeutic_progress,synthetic,ann_002,2026-03-12T01:12:00.025068Z
sent_000064,I can't feel anything at all,negative,-0.6234006206648292,0.83,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.018202Z
sent_001143,Aaj mera din badhiya gaya,positive,0.6229396346992426,0.81,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.023340Z
sent_001581,"Okay, I see",neutral,0.1017244982082581,0.89,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.024773Z
sent_001911,Kuch naya nahi hua,neutral,0.0999727652306118,0.79,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.025914Z
sent_000588,I hate feeling this powerless,negative,-0.2606847551472276,0.99,breakthrough_realization,synthetic,ann_003,2026-03-12T01:12:00.019800Z
sent_001023,I'm looking forward to working on this,positive,0.6318713526457636,0.84,crisis_moment,synthetic,ann_001,2026-03-12T01:12:00.022973Z
sent_000257,This pain is unbearable,negative,-0.7352105620055142,0.88,routine_conversation,synthetic,ann_001,2026-03-12T01:12:00.018764Z
sent_000480,I'm just going through the motions,negative,-0.981609921405154,0.99,information_seeking,synthetic,ann_005,2026-03-12T01:12:00.019455Z
sent_001759,That makes sense,neutral,0.0790290867065385,0.85,information_seeking,synthetic,ann_004,2026-03-12T01:12:00.025367Z
sent_000422,I'm done with trying,negative,-0.5629878128839877,0.81,resistance_avoidance,synthetic,ann_002,2026-03-12T01:12:00.019275Z
sent_001938,Yeh samajh aaya,neutral,0.0628057214027032,0.88,insight_moment,synthetic,ann_004,2026-03-12T01:12:00.026021Z
sent_001349,Aaj mera din badhiya gaya,positive,0.6477298922398167,0.89,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.023972Z
sent_001197,I'm making tiny steps forward,positive,0.5093221375849228,0.85,resistance_avoidance,synthetic,ann_002,2026-03-12T01:12:00.023503Z
sent_001132,Mujhe sukhd raha hoon,positive,0.595313210705462,0.74,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.023307Z
sent_000814,I can't feel anything at all,negative,-0.491355988001447,0.82,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.020536Z
sent_000583,My situation is only getting worse,negative,-0.5246088514534433,0.92,resistance_avoidance,synthetic,ann_001,2026-03-12T01:12:00.019786Z
sent_001370,I think I'm actually getting better,positive,0.6009038213435185,0.8,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.024034Z
sent_000870,"This is so frustrating, nothing works",negative,-0.898917912644592,0.88,breakthrough_realization,synthetic,ann_003,2026-03-12T01:12:00.020715Z
sent_001024,Getting this out was exactly what I needed,positive,0.5267849940849506,0.85,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.022975Z
sent_000456,Nothing ever goes my way,negative,-0.6447360119294949,0.85,processing_emotion,synthetic,ann_003,2026-03-12T01:12:00.019381Z
sent_000988,Today was better than yesterday,positive,1.0,0.93,therapeutic_progress,synthetic,ann_003,2026-03-12T01:12:00.022866Z
sent_001447,It's not perfect but it's better,positive,0.491663000556536,0.8,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.024294Z
sent_000133,Sab kuch bekar lag raha hai,negative,-0.5992818087417117,0.96,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.018400Z
sent_001003,It's not perfect but it's better,positive,0.5343666562888851,0.91,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.022912Z
sent_000489,I'm angry at myself for this mess,negative,-0.814598320808539,0.84,processing_emotion,synthetic,ann_002,2026-03-12T01:12:00.019482Z
sent_001781,"Okay, I see",neutral,-0.1219445014335015,0.78,crisis_moment,synthetic,ann_004,2026-03-12T01:12:00.025445Z
sent_000596,Sab kuch bekar lag raha hai,negative,-0.6759072372972662,0.98,resistance_avoidance,synthetic,ann_001,2026-03-12T01:12:00.019825Z
sent_001480,I'm learning new ways to cope,positive,0.8053272988440104,0.86,processing_emotion,synthetic,ann_001,2026-03-12T01:12:00.024392Z
sent_001511,Things are looking up a little,positive,0.5830521775245978,0.86,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.024486Z
sent_001664,That's logical,neutral,0.1326816697034657,0.96,routine_conversation,synthetic,ann_001,2026-03-12T01:12:00.025052Z
sent_000362,"Everything is fine, truly",negative,-0.4255507347173581,0.92,processing_emotion,synthetic,ann_005,2026-03-12T01:12:00.019079Z
sent_000875,Each day is harder than the last,negative,-0.4693366633921462,0.83,routine_conversation,synthetic,ann_004,2026-03-12T01:12:00.020730Z
sent_000155,I'm drowning in this situation,negative,-0.7144390466979195,0.95,resistance_avoidance,synthetic,ann_002,2026-03-12T01:12:00.018462Z
sent_001940,What is the difference between anxiety and stress?,neutral,-0.10984618951307,0.82,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.026027Z
sent_000986,It's not perfect but it's better,positive,0.787433635404015,0.95,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.022860Z
sent_001607,"Okay, I see",neutral,0.0057394618040852,0.76,processing_emotion,synthetic,ann_005,2026-03-12T01:12:00.024871Z
sent_001092,I'm finding strength I didn't know I had,positive,0.6029183180887826,0.85,breakthrough_realization,synthetic,ann_003,2026-03-12T01:12:00.023182Z
sent_001958,Got it,neutral,0.0345644458417056,0.86,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.026088Z
sent_000557,I'm drowning in this situation,negative,-0.6463554733375249,0.9,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.019705Z
sent_001405,I managed to go for a walk,positive,0.4279110932778572,0.92,routine_conversation,synthetic,ann_003,2026-03-12T01:12:00.024142Z
sent_001806,I see what you're saying,neutral,0.0199626120216683,0.9,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.025532Z
sent_000872,I'm feeling worse than I was before,negative,-0.5191065697978433,0.87,information_seeking,synthetic,ann_005,2026-03-12T01:12:00.020722Z
sent_001263,I feel grateful for this conversation,positive,0.7660088928851915,0.85,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.023717Z
sent_000785,"It's all fine, don't worry",negative,-0.926065590977055,0.93,insight_moment,synthetic,ann_004,2026-03-12T01:12:00.020444Z
sent_000888,I'm not going to think about it,negative,-0.5776838267138805,0.97,breakthrough_realization,synthetic,ann_002,2026-03-12T01:12:00.020770Z
sent_000787,Main haara hua hoon ab,negative,-0.4611531637244533,0.83,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.020451Z
sent_001582,I've been busy with work,neutral,0.2732543829950212,0.87,resistance_avoidance,synthetic,ann_002,2026-03-12T01:12:00.024776Z
sent_000646,I'm pushing all my feelings away,negative,-0.6967589009903403,0.81,resistance_avoidance,synthetic,ann_001,2026-03-12T01:12:00.019980Z
sent_000314,There's no light at the end of the tunnel,negative,-0.25,0.89,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.018927Z
sent_001600,"Okay, I understand",neutral,0.1789031266461997,0.82,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.024849Z
sent_000850,I don't feel alive,negative,-0.7526523997100347,0.79,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.020650Z
sent_001097,I cooked something healthy today,positive,0.8356421997705066,0.88,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.023197Z
sent_000324,Sab kuch bekar lag raha hai,negative,-1.0,0.8,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.018971Z
sent_000399,I feel nothing anymore,negative,-0.853639024245576,0.87,breakthrough_realization,synthetic,ann_004,2026-03-12T01:12:00.019199Z
sent_001519,I'm finding strength I didn't know I had,positive,0.4924728585359599,0.8,therapeutic_progress,synthetic,ann_004,2026-03-12T01:12:00.024510Z
sent_000089,I feel completely hopeless right now,negative,-0.606459159565278,0.8,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.018273Z
sent_001427,I appreciate your perspective,positive,0.4611088725984924,0.87,breakthrough_realization,synthetic,ann_004,2026-03-12T01:12:00.024233Z
sent_001296,Aaj mene khud ko samjha,positive,0.8009778532120752,0.81,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.023815Z
sent_001512,I reached out to someone,positive,0.3785349242700589,0.96,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.024489Z
sent_000052,This will never change,negative,-0.6265649074250428,0.81,processing_emotion,synthetic,ann_005,2026-03-12T01:12:00.018164Z
sent_001996,I want to learn about emotional regulation,neutral,-0.0678194308044478,0.84,insight_moment,synthetic,ann_004,2026-03-12T01:12:00.026241Z
sent_001251,I feel so much lighter now,positive,0.7388443981470478,0.9,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.023670Z
sent_001172,I cooked something healthy today,positive,0.5804357696320727,0.88,processing_emotion,synthetic,ann_001,2026-03-12T01:12:00.023428Z
sent_000893,"I'm fine, everything is okay",negative,-0.8509844966999247,0.82,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.020789Z
sent_000010,Everything feels pointless,negative,-0.7795339251854294,0.87,processing_emotion,synthetic,ann_003,2026-03-12T01:12:00.018042Z
sent_000235,I'm broken beyond repair,negative,-0.5462131199422569,0.94,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.018699Z
sent_001499,I feel grateful for this conversation,positive,0.7465427542039792,0.83,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.024450Z
sent_001305,Getting this out was exactly what I needed,positive,0.6442498060735228,0.95,routine_conversation,synthetic,ann_004,2026-03-12T01:12:00.023841Z
sent_000845,I feel like I'm falling apart,negative,-0.738118145910508,0.86,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.020635Z
sent_001347,Aaj mera din badhiya gaya,positive,0.6984804440719004,0.88,crisis_moment,synthetic,ann_005,2026-03-12T01:12:00.023966Z
sent_001563,Life is continuing as normal,neutral,-0.0422642046292937,0.91,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.024716Z
sent_001573,I'm just here,neutral,0.0364556069546057,0.89,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.024749Z
sent_001848,I see what you're saying,neutral,0.0383863659153533,0.85,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.025682Z
sent_000026,"There's nothing wrong, I'm good",negative,-0.5637172578441411,0.85,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.018088Z
sent_000762,I'm done with trying,negative,-0.7977367134221903,0.87,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.020363Z
sent_000076,"Don't worry, I'm fine, really",negative,-0.882751550540106,0.93,resistance_avoidance,synthetic,ann_001,2026-03-12T01:12:00.018235Z
sent_000019,Things have gotten so much darker,negative,-0.6789423260650589,0.85,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.018068Z
sent_000165,Each day is harder than the last,negative,-1.0,0.86,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.018493Z
sent_001908,What should we discuss next?,neutral,-0.2126135284059274,0.94,processing_emotion,synthetic,ann_004,2026-03-12T01:12:00.025899Z
sent_000306,"It's all too much, I can't handle it",negative,-0.5156782747969322,0.78,insight_moment,synthetic,ann_002,2026-03-12T01:12:00.018905Z
sent_000097,Sab kuch bekaar hai,negative,-0.2790552336810742,0.95,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.018296Z
sent_000186,"There's nothing wrong, I'm good",negative,-0.25,0.9,crisis_moment,synthetic,ann_001,2026-03-12T01:12:00.018553Z
sent_001206,I'm accepting things more easily,positive,0.4080921631891457,0.88,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.023528Z
sent_000974,I feel so much lighter now,positive,0.6787419889203558,0.93,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.022823Z
sent_000135,I feel completely hopeless right now,negative,-0.9037147217612036,0.83,routine_conversation,synthetic,ann_004,2026-03-12T01:12:00.018406Z
sent_000406,Everything is falling apart,negative,-1.0,0.82,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.019218Z
sent_001665,Things are as they usually are,neutral,0.3114797449142868,0.97,information_seeking,synthetic,ann_004,2026-03-12T01:12:00.025056Z
sent_001966,Yeh samajh aaya,neutral,-0.1195369972028609,0.81,information_seeking,synthetic,ann_005,2026-03-12T01:12:00.026117Z
sent_000408,I can't bear to think about it,negative,-0.8338858687462584,0.96,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.019223Z
sent_000651,I'm a complete failure,negative,-0.6395194834608846,0.84,crisis_moment,synthetic,ann_001,2026-03-12T01:12:00.019999Z
sent_000247,"I'm fine, everything is okay",negative,-0.7495445341944298,1.05,breakthrough_realization,synthetic,ann_002,2026-03-12T01:12:00.018734Z
sent_001058,I think I'm growing from this,positive,0.7199645808082428,0.95,breakthrough_realization,synthetic,ann_004,2026-03-12T01:12:00.023078Z
sent_001052,I'm finding strength I didn't know I had,positive,0.655177812992276,0.83,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.023060Z
sent_000662,"Everything is fine, truly",negative,-0.4435458491459241,0.8,processing_emotion,synthetic,ann_003,2026-03-12T01:12:00.020041Z
sent_000885,Mujhe koi umeed nahi hai,negative,-0.66410872067889,0.87,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.020761Z
sent_000167,I'm broken beyond repair,negative,-0.7187934378689605,1.0,breakthrough_realization,synthetic,ann_002,2026-03-12T01:12:00.018498Z
sent_000370,Kuch bhi theek nahi hai mere liye,negative,-0.5852101405633601,0.78,insight_moment,synthetic,ann_002,2026-03-12T01:12:00.019102Z
sent_001173,Parts of me feel hopeful,positive,0.4957456461407337,0.88,insight_moment,synthetic,ann_002,2026-03-12T01:12:00.023431Z
sent_000550,This pain is unbearable,negative,-0.4656395409562296,0.88,crisis_moment,synthetic,ann_001,2026-03-12T01:12:00.019680Z
sent_000182,I don't know what I feel,negative,-0.6210800262000954,0.96,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.018542Z
sent_000020,I don't see any way out of this,negative,-0.6980438354728967,0.94,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.018071Z
sent_001802,What is the difference between anxiety and stress?,neutral,-0.0038738338223558,0.91,processing_emotion,synthetic,ann_001,2026-03-12T01:12:00.025519Z
sent_000681,I feel nothing anymore,negative,-0.4848472599376662,0.82,crisis_moment,synthetic,ann_004,2026-03-12T01:12:00.020102Z
sent_000208,Nothing I do matters anymore,negative,-0.7316185392423444,1.05,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.018620Z
sent_000751,"I'm alright, completely alright",negative,-0.6990805007341208,0.95,routine_conversation,synthetic,ann_003,2026-03-12T01:12:00.020325Z
sent_000966,I'm learning to be kinder to myself,positive,0.4901707755748713,0.91,information_seeking,synthetic,ann_002,2026-03-12T01:12:00.022793Z
sent_001004,I think I'm actually getting better,positive,0.8728863169211835,0.83,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.022916Z
sent_001334,Main halka mahsoos kar raha hoon,positive,0.7719806489507062,0.88,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.023929Z
sent_001880,I'm just here,neutral,-0.0055601192437159,0.91,therapeutic_progress,synthetic,ann_003,2026-03-12T01:12:00.025802Z
sent_000344,I don't deserve to feel better,negative,-0.6586211727399042,0.9,therapeutic_progress,synthetic,ann_003,2026-03-12T01:12:00.019028Z
sent_000570,My situation is only getting worse,negative,-0.6805629325981037,0.93,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.019742Z
sent_001947,That makes sense,neutral,-0.35,0.87,resistance_avoidance,synthetic,ann_001,2026-03-12T01:12:00.026051Z
sent_001321,That conversation really helped me,positive,0.8024806625409109,0.78,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.023890Z
sent_001168,I feel lighter than I did,positive,0.7454232394089206,0.91,breakthrough_realization,synthetic,ann_004,2026-03-12T01:12:00.023415Z
sent_000470,This pain is unbearable,negative,-0.6001529698504102,0.86,therapeutic_progress,synthetic,ann_004,2026-03-12T01:12:00.019423Z
sent_001461,I managed to get out of bed today,positive,0.7382943458158348,0.97,information_seeking,synthetic,ann_004,2026-03-12T01:12:00.024334Z
sent_001116,I feel more optimistic,positive,0.664196730376956,0.88,information_seeking,synthetic,ann_005,2026-03-12T01:12:00.023261Z
sent_000584,I feel completely hopeless right now,negative,-0.9460122888399932,0.95,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.019788Z
sent_000092,I'm done with trying,negative,-0.4211452001645901,0.9,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.018280Z
sent_001102,I'm grateful for having support,positive,0.4761929994607694,0.93,crisis_moment,synthetic,ann_005,2026-03-12T01:12:00.023215Z
sent_001183,I feel more at peace now,positive,0.7571054174046786,0.99,processing_emotion,synthetic,ann_003,2026-03-12T01:12:00.023462Z
sent_001459,"That makes sense, thank you",positive,0.6256070570141865,0.9,processing_emotion,synthetic,ann_004,2026-03-12T01:12:00.024329Z
sent_001727,What does cognitive distortion mean?,neutral,0.2047096884080241,0.9,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.025259Z
sent_000609,I feel completely hopeless right now,negative,-0.784796115291927,0.8,routine_conversation,synthetic,ann_001,2026-03-12T01:12:00.019866Z
sent_001220,I took a small step for myself,positive,0.5573472918074456,0.8,breakthrough_realization,synthetic,ann_005,2026-03-12T01:12:00.023573Z
sent_000719,"I'm alright, completely alright",negative,-1.0,0.92,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.020223Z
sent_000307,"Everything is fine, truly",negative,-0.7621958346443181,0.92,information_seeking,synthetic,ann_002,2026-03-12T01:12:00.018907Z
sent_001510,I did something good for myself today,positive,0.690311387113525,0.79,crisis_moment,synthetic,ann_004,2026-03-12T01:12:00.024483Z
sent_000147,"This is so frustrating, nothing works",negative,-0.6890277556624225,0.92,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.018440Z
sent_000190,I've been avoiding dealing with this,negative,-0.6083204105967862,0.98,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.018567Z
sent_001034,"Thank you, that actually helped me see things differently",positive,0.35,0.82,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.023004Z
sent_000129,Sab kuch bekar lag raha hai,negative,-0.6563413655075848,0.84,breakthrough_realization,synthetic,ann_004,2026-03-12T01:12:00.018390Z
sent_000348,"It's all fine, don't worry",negative,-0.7645720451973119,0.84,resistance_avoidance,synthetic,ann_001,2026-03-12T01:12:00.019040Z
sent_000392,I hate feeling this powerless,negative,-0.8720094001800789,0.82,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.019177Z
sent_001921,That's an interesting perspective,neutral,-0.2300792278192836,0.78,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.025962Z
sent_000799,I'm just numbing myself to it all,negative,-0.6495844690527598,0.82,breakthrough_realization,synthetic,ann_005,2026-03-12T01:12:00.020488Z
sent_001588,Things remain the same,neutral,-0.3423007882589808,0.93,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.024812Z
sent_001430,I'm proud of myself for that,positive,0.8616385080331292,0.86,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.024243Z
sent_001416,I reached out to someone,positive,0.6986545623902186,0.88,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.024201Z
sent_001917,That's an interesting perspective,neutral,0.1855267521669513,0.93,resistance_avoidance,synthetic,ann_001,2026-03-12T01:12:00.025936Z
sent_001811,Let's go back to what we were saying,neutral,0.0103892417897743,0.88,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.025548Z
sent_001776,What is the difference between anxiety and stress?,neutral,-0.143946509645923,0.86,crisis_moment,synthetic,ann_001,2026-03-12T01:12:00.025428Z
sent_000338,I'm slipping deeper into this hole,negative,-0.5606921391948387,0.72,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.019011Z
sent_000748,I'm angry at myself for this mess,negative,-0.3285612165607715,0.92,breakthrough_realization,synthetic,ann_004,2026-03-12T01:12:00.020314Z
sent_001062,I'm grateful for having support,positive,0.8136383108268721,0.92,crisis_moment,synthetic,ann_005,2026-03-12T01:12:00.023095Z
sent_001245,I'm proud of myself for that,positive,0.8549571920933458,0.84,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.023651Z
