id,utterance,sentiment,valence_score,confidence,session_context,source,annotator_id,created_at
sent_000200,My situation is only getting worse,negative,-0.39577086863489863,0.87,routine_conversation,synthetic,ann_004,2026-03-12T01:12:00.018593Z
sent_001207,I think I'm growing from this,positive,0.5486180553169014,0.87,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.023531Z
sent_001056,Parts of me feel hopeful,positive,0.6833778465483856,0.89,routine_conversation,synthetic,ann_004,2026-03-12T01:12:00.023073Z
sent_001132,Mujhe sukhd raha hoon,positive,0.595313210705462,0.74,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.023307Z
sent_001380,Things are looking up a little,positive,0.6986473254153232,0.9,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.024065Z
sent_000999,"Thank you, that actually helped me see things differently",positive,0.6530792192851707,0.84,processing_emotion,synthetic,ann_004,2026-03-12T01:12:00.022897Z
sent_000728,I'm just fine really,negative,-0.8624534626778408,0.97,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.020252Z
sent_001772,Nothing much has changed,neutral,0.35,0.88,crisis_moment,synthetic,ann_005,2026-03-12T01:12:00.025415Z
sent_001910,Life is continuing as normal,neutral,-0.09106316259843526,0.84,information_seeking,synthetic,ann_005,2026-03-12T01:12:00.025910Z
sent_001822,Understood,neutral,-0.005596310289367284,0.82,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.025589Z
sent_000568,Kuch bhi sahi nahi hota mere saath,negative,-0.43644948904142944,0.89,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.019736Z
sent_000044,"I'm okay, nothing to worry about",negative,-0.4235971701636319,0.93,insight_moment,synthetic,ann_004,2026-03-12T01:12:00.018141Z
sent_000275,"It's all too much, I can't handle it",negative,-0.8351572232980231,0.93,processing_emotion,synthetic,ann_003,2026-03-12T01:12:00.018814Z
sent_001097,I cooked something healthy today,positive,0.8356421997705066,0.88,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.023197Z
sent_000102,Everything feels empty inside,negative,-0.7426797723859542,0.94,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.018309Z
sent_001232,I feel so much better after talking about it,positive,0.8683074423597688,0.92,insight_moment,synthetic,ann_004,2026-03-12T01:12:00.023609Z
sent_001722,Can we move on to something else?,neutral,0.06660091879909093,0.83,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.025243Z
sent_001833,Mera appointment Tuesday ko hai,neutral,-0.28111070364803203,0.81,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.025628Z
sent_000108,I'm not going to think about it,negative,-0.3719139991462894,0.92,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.018327Z
sent_001618,"Okay, I understand",neutral,-0.0479008988954953,0.82,processing_emotion,synthetic,ann_001,2026-03-12T01:12:00.024905Z
sent_000498,Everything is falling apart,negative,-0.42303211319859013,0.86,therapeutic_progress,synthetic,ann_003,2026-03-12T01:12:00.019511Z
sent_001981,Life is continuing as normal,neutral,-0.06353270525139258,1.01,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.026173Z
sent_000882,I'm just fine really,negative,-0.5570466873989613,0.85,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.020751Z
sent_000757,I'm angry at myself for this mess,negative,-0.3958407505147915,0.93,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.020343Z
sent_000620,"It's all fine, don't worry",negative,-0.5953359047054168,0.91,routine_conversation,synthetic,ann_004,2026-03-12T01:12:00.019901Z
sent_001107,I did something I thought I couldn't do,positive,0.35,0.87,breakthrough_realization,synthetic,ann_005,2026-03-12T01:12:00.023234Z
sent_001936,Let's talk about something different,neutral,-0.010468689112944976,0.88,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.026014Z
sent_000810,I'm angry at myself for this mess,negative,-0.5024965687940391,0.96,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.020525Z
sent_001038,I can see some light in this,positive,0.4055246833166175,0.94,routine_conversation,synthetic,ann_004,2026-03-12T01:12:00.023015Z
sent_000073,Sab kuch bekar lag raha hai,negative,-0.6053082856032777,0.82,crisis_moment,synthetic,ann_001,2026-03-12T01:12:00.018226Z
sent_001284,I understand myself a bit better now,positive,0.5245804624207746,0.77,insight_moment,synthetic,ann_004,2026-03-12T01:12:00.023779Z
sent_001272,I noticed a small improvement,positive,1.0,0.88,routine_conversation,synthetic,ann_003,2026-03-12T01:12:00.023744Z
sent_001335,I actually made it through the day,positive,0.5844943148544216,0.97,processing_emotion,synthetic,ann_001,2026-03-12T01:12:00.023932Z
sent_001459,"That makes sense, thank you",positive,0.6256070570141865,0.9,processing_emotion,synthetic,ann_004,2026-03-12T01:12:00.024329Z
sent_000482,I don't see any way out of this,negative,-0.3730306026551285,0.88,therapeutic_progress,synthetic,ann_003,2026-03-12T01:12:00.019461Z
sent_001069,Aaj mera din badhiya gaya,positive,0.6968214078471432,0.88,processing_emotion,synthetic,ann_002,2026-03-12T01:12:00.023114Z
sent_000507,"It's all too much, I can't handle it",negative,-0.4055969049230487,0.89,processing_emotion,synthetic,ann_005,2026-03-12T01:12:00.019539Z
sent_001238,Mujhe kuch-sa theek lag raha hai,positive,0.7850858483910031,0.9,crisis_moment,synthetic,ann_005,2026-03-12T01:12:00.023628Z
sent_001862,Kuch naya nahi hua,neutral,0.07299487022068032,0.86,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.025739Z
sent_001990,Can we move on to something else?,neutral,-0.0776451135133616,0.81,resistance_avoidance,synthetic,ann_001,2026-03-12T01:12:00.026218Z
sent_001477,I'm learning to be kinder to myself,positive,0.35,0.87,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.024383Z
sent_001867,Can you explain attachment theory?,neutral,0.0020276288310894924,0.85,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.025755Z
sent_001456,I've had a breakthrough moment,positive,0.6993789155303317,0.9,routine_conversation,synthetic,ann_001,2026-03-12T01:12:00.024320Z
sent_000312,This will never change,negative,-0.4450205186373335,0.96,processing_emotion,synthetic,ann_002,2026-03-12T01:12:00.018921Z
sent_000963,At least I got through today,positive,0.5535766728562961,0.76,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.022784Z
sent_000406,Everything is falling apart,negative,-1.0,0.82,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.019218Z
sent_001331,Aaj mene khud ko samjha,positive,0.8614451340795575,0.79,routine_conversation,synthetic,ann_003,2026-03-12T01:12:00.023918Z
sent_001650,"Okay, I understand",neutral,-0.21511902498464208,0.9,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.025007Z
sent_000310,Each day is harder than the last,negative,-0.5023400192897058,0.81,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.018916Z
sent_000227,I'm just numbing myself to it all,negative,-0.720663411040832,0.84,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.018677Z
sent_001858,Can you tell me about CBT techniques?,neutral,0.1430888977017372,0.87,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.025716Z
sent_000711,I can't feel anything at all,negative,-0.5488455674511743,0.94,insight_moment,synthetic,ann_004,2026-03-12T01:12:00.020199Z
sent_001944,That's an interesting perspective,neutral,0.009072511755549705,0.95,crisis_moment,synthetic,ann_005,2026-03-12T01:12:00.026042Z
sent_001384,I think I'm growing from this,positive,0.8295696222811493,0.76,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.024076Z
sent_001786,That's logical,neutral,0.03598783193072054,0.93,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.025464Z
sent_000149,I don't deserve to feel better,negative,-0.8369835211992012,0.95,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.018446Z
sent_001555,"Okay, I see",neutral,-0.24795227077281595,0.9,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.024679Z
sent_001957,Life is continuing as normal,neutral,0.19779577420953537,0.74,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.026085Z
sent_000926,I feel so much better after talking about it,positive,0.5124137540737672,0.85,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.022653Z
sent_000943,It's not perfect but it's better,positive,0.5308669519932125,0.92,processing_emotion,synthetic,ann_003,2026-03-12T01:12:00.022704Z
sent_000837,I feel nothing anymore,negative,-0.7530618767579853,1.01,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.020608Z
sent_000576,Things have gotten so much darker,negative,-0.773546521337884,0.91,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.019763Z
sent_000558,Main haara hua hoon ab,negative,-0.8411909693646692,0.85,therapeutic_progress,synthetic,ann_003,2026-03-12T01:12:00.019707Z
sent_001236,I'm surprised by how much better I feel,positive,0.6816192920689562,0.92,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.023622Z
sent_001361,I took a small step for myself,positive,0.7159625696905384,0.95,information_seeking,synthetic,ann_004,2026-03-12T01:12:00.024008Z
sent_001348,Mujhe kuch hope dikh raha hai,positive,0.5785643618434726,0.88,routine_conversation,synthetic,ann_003,2026-03-12T01:12:00.023969Z
sent_001162,Main halka mahsoos kar raha hoon,positive,0.3560293086127093,0.76,therapeutic_progress,synthetic,ann_003,2026-03-12T01:12:00.023399Z
sent_001443,I'm proud of myself for that,positive,0.5554339262364698,0.82,information_seeking,synthetic,ann_004,2026-03-12T01:12:00.024282Z
sent_000287,I feel like I'm falling apart,negative,-0.8640492971840565,0.82,insight_moment,synthetic,ann_002,2026-03-12T01:12:00.018849Z
sent_001605,I see what you're saying,neutral,-0.03769881918767852,0.87,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.024865Z
sent_001058,I think I'm growing from this,positive,0.7199645808082428,0.95,breakthrough_realization,synthetic,ann_004,2026-03-12T01:12:00.023078Z
sent_000599,I don't see any way out of this,negative,-0.7942588475235515,0.85,routine_conversation,synthetic,ann_001,2026-03-12T01:12:00.019836Z
sent_000933,"That makes sense, thank you",positive,0.5608698191314457,0.88,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.022673Z
sent_001462,At least I got through today,positive,0.437025528797353,0.87,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.024338Z
sent_001638,Understood,neutral,-0.24469701074837108,0.88,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.024969Z
sent_001588,Things remain the same,neutral,-0.3423007882589808,0.93,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.024812Z
sent_001041,I'm looking forward to working on this,positive,0.8905756410632059,0.94,breakthrough_realization,synthetic,ann_005,2026-03-12T01:12:00.023026Z
sent_001231,There are some good moments now,positive,0.5212266685163752,0.91,crisis_moment,synthetic,ann_004,2026-03-12T01:12:00.023607Z
sent_000807,"This is so frustrating, nothing works",negative,-0.833388121364578,0.96,crisis_moment,synthetic,ann_004,2026-03-12T01:12:00.020516Z
sent_000905,I feel like I have a path forward now,positive,0.5854641047744512,0.82,therapeutic_progress,synthetic,ann_002,2026-03-12T01:12:00.022584Z
sent_001680,Mera appointment Tuesday ko hai,neutral,-0.07536652317385642,0.73,processing_emotion,synthetic,ann_005,2026-03-12T01:12:00.025101Z
sent_001205,I think I'm actually getting better,positive,0.3984019596708308,0.81,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.023525Z
sent_000768,I can't feel anything at all,negative,-0.5506683274600901,0.84,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.020380Z
sent_000610,This will never change,negative,-0.7998949734386797,0.88,routine_conversation,synthetic,ann_003,2026-03-12T01:12:00.019871Z
sent_001993,Yeh samajh aaya,neutral,-0.06385435371239058,0.82,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.026229Z
sent_001565,What should we discuss next?,neutral,0.1821597415213476,0.93,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.024722Z
sent_001423,I'm looking forward to working on this,positive,0.8817462849246921,0.92,resistance_avoidance,synthetic,ann_001,2026-03-12T01:12:00.024222Z
sent_001011,I feel so much better after talking about it,positive,0.6780584811219067,0.92,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.022935Z
sent_000494,Everything feels pointless,negative,-0.48327113706332075,0.91,information_seeking,synthetic,ann_004,2026-03-12T01:12:00.019499Z
sent_001321,That conversation really helped me,positive,0.8024806625409109,0.78,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.023890Z
sent_000278,I'm angry at myself for this mess,negative,-0.39900641303140605,0.86,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.018822Z
sent_001847,Tell me more about therapeutic techniques,neutral,-0.11063691356032314,0.91,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.025679Z
sent_000359,There's no light at the end of the tunnel,negative,-0.8228640761844283,1.01,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.019071Z
sent_001111,I took a small step for myself,positive,0.7689829801666744,0.84,crisis_moment,synthetic,ann_001,2026-03-12T01:12:00.023245Z
sent_000237,Mujhe koi umeed nahi hai,negative,-0.25,0.91,information_seeking,synthetic,ann_002,2026-03-12T01:12:00.018704Z
sent_000552,I'm done with trying,negative,-1.0,0.83,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.019690Z
sent_001868,Aaj bhi aisa hi tha,neutral,0.09258344477625603,0.86,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.025758Z
sent_001813,That's noted,neutral,0.0823987105997184,0.79,breakthrough_realization,synthetic,ann_005,2026-03-12T01:12:00.025555Z
sent_000209,"I'm managing, everything's fine",negative,-0.42230459859926894,0.86,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.018622Z
sent_001387,I'm finally able to breathe easier,positive,0.6874785789555491,0.77,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.024084Z
sent_001561,Should we continue with that?,neutral,-0.08504198205936668,0.93,crisis_moment,synthetic,ann_001,2026-03-12T01:12:00.024709Z
sent_000059,Everything is falling apart,negative,-0.25527210198725336,0.85,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.018185Z
sent_000632,"This is so frustrating, nothing works",negative,-0.4279962356891833,0.86,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.019937Z
sent_001962,My appointment is on Tuesday at 3pm,neutral,0.0030770720547412186,0.86,therapeutic_progress,synthetic,ann_003,2026-03-12T01:12:00.026103Z
sent_001860,"Okay, I understand",neutral,0.03344620722438235,0.9,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.025723Z
sent_001817,I've been busy with work,neutral,-0.10729514592096367,0.84,processing_emotion,synthetic,ann_005,2026-03-12T01:12:00.025570Z
sent_000364,I can't bear to think about it,negative,-0.5086356595300874,0.76,crisis_moment,synthetic,ann_004,2026-03-12T01:12:00.019085Z
sent_000506,Nothing ever goes my way,negative,-0.2952422399799804,0.93,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.019534Z
sent_001166,I'm becoming more aware of myself,positive,0.6125590583333538,0.96,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.023410Z
sent_001122,At least I got through today,positive,0.5455513346209829,0.88,processing_emotion,synthetic,ann_005,2026-03-12T01:12:00.023278Z
sent_001630,I acknowledge that,neutral,-0.10782491261327208,0.88,resistance_avoidance,synthetic,ann_002,2026-03-12T01:12:00.024944Z
sent_001217,I'm making tiny steps forward,positive,0.7594483871408623,0.88,routine_conversation,synthetic,ann_002,2026-03-12T01:12:00.023564Z
sent_001152,I'm making tiny steps forward,positive,0.46291374976191413,0.85,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.023368Z
sent_001125,Main apne aap par garvi hoon,positive,0.7479421940301225,0.9,processing_emotion,synthetic,ann_002,2026-03-12T01:12:00.023287Z
sent_001595,I'd like to focus on that,neutral,0.17939637968476538,0.81,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.024834Z
sent_000119,I hate feeling this powerless,negative,-0.5777167268562853,0.77,resistance_avoidance,synthetic,ann_002,2026-03-12T01:12:00.018359Z
sent_001250,I'm finding strength I didn't know I had,positive,0.6401161009557412,0.95,resistance_avoidance,synthetic,ann_002,2026-03-12T01:12:00.023667Z
sent_001994,That's a fair point,neutral,0.09992066635491686,0.99,breakthrough_realization,synthetic,ann_003,2026-03-12T01:12:00.026233Z
sent_000523,Nothing ever goes my way,negative,-0.25,0.8,processing_emotion,synthetic,ann_002,2026-03-12T01:12:00.019589Z
sent_000514,"I'm managing, everything's fine",negative,-0.84311324952295,0.79,information_seeking,synthetic,ann_005,2026-03-12T01:12:00.019560Z
sent_000082,I'm just fine really,negative,-0.6856244825778831,0.88,routine_conversation,synthetic,ann_003,2026-03-12T01:12:00.018251Z
sent_000916,I feel like I have a path forward now,positive,0.4691218273045846,0.91,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.022619Z
sent_001019,I appreciate your perspective,positive,0.35,1.0,routine_conversation,synthetic,ann_003,2026-03-12T01:12:00.022960Z
sent_000381,Everything feels empty inside,negative,-0.8721399872840991,0.86,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.019140Z
sent_001030,I feel clearer now after that,positive,0.35,0.81,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.022993Z
sent_001689,Kuch toh naya samjhne kiya,neutral,-0.15951808364619458,0.9,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.025131Z
sent_000085,I don't want to talk about it,negative,-0.919064372695412,0.99,processing_emotion,synthetic,ann_002,2026-03-12T01:12:00.018261Z
sent_001678,Let's talk about something different,neutral,-0.0721167218647166,0.85,routine_conversation,synthetic,ann_004,2026-03-12T01:12:00.025095Z
sent_000330,Each day is harder than the last,negative,-0.5233592053812148,0.99,breakthrough_realization,synthetic,ann_003,2026-03-12T01:12:00.018987Z
sent_000007,Mujhe koi umeed nahi hai,negative,-0.43361240386307753,0.88,processing_emotion,synthetic,ann_001,2026-03-12T01:12:00.018033Z
sent_000746,Main har din badtar ho raha hoon,negative,-0.25,0.9,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.020307Z
sent_001554,Mera appointment Tuesday ko hai,neutral,-0.09999534195028142,0.79,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.024676Z
sent_000915,I feel clearer now after that,positive,0.6066100349509927,0.82,therapeutic_progress,synthetic,ann_003,2026-03-12T01:12:00.022616Z
sent_000874,This pain is unbearable,negative,-0.8034926170160732,0.94,breakthrough_realization,synthetic,ann_004,2026-03-12T01:12:00.020727Z
sent_000452,I'm disconnected from everything,negative,-0.737993853938615,0.86,breakthrough_realization,synthetic,ann_001,2026-03-12T01:12:00.019368Z
sent_000491,This will never change,negative,-0.6860821252663062,0.91,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.019488Z
sent_001481,I'm finally able to breathe easier,positive,0.6370748850286557,0.87,therapeutic_progress,synthetic,ann_002,2026-03-12T01:12:00.024395Z
sent_000288,I feel completely hopeless right now,negative,-0.6555391360379609,0.9,information_seeking,synthetic,ann_004,2026-03-12T01:12:00.018852Z
sent_000949,Things are looking up a little,positive,0.7625613930446822,0.89,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.022722Z
sent_001986,Aaj bhi aisa hi tha,neutral,-0.1715926544284098,0.82,crisis_moment,synthetic,ann_001,2026-03-12T01:12:00.026195Z
sent_001369,I think I'm growing from this,positive,0.44294083363977954,0.88,breakthrough_realization,synthetic,ann_002,2026-03-12T01:12:00.024031Z
sent_001147,I think I'm actually getting better,positive,0.869677735133269,0.84,resistance_avoidance,synthetic,ann_001,2026-03-12T01:12:00.023354Z
sent_000706,"Everything is fine, truly",negative,-0.8644639467699002,0.84,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.020181Z
sent_001727,What does cognitive distortion mean?,neutral,0.20470968840802417,0.9,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.025259Z
sent_001702,What is the difference between anxiety and stress?,neutral,0.18872955795571678,0.86,breakthrough_realization,synthetic,ann_002,2026-03-12T01:12:00.025175Z
sent_001629,"Okay, I understand",neutral,0.1036662436121053,0.92,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.024941Z
sent_001600,"Okay, I understand",neutral,0.17890312664619973,0.82,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.024849Z
sent_001539,"Thank you, that actually helped me see things differently",positive,0.6201514069637032,0.91,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.024569Z
sent_001406,I feel like I have a path forward now,positive,0.6690851388289707,0.87,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.024164Z
sent_001651,I want to learn about emotional regulation,neutral,0.35,0.76,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.025010Z
sent_000328,Kuch bhi theek nahi hai mere liye,negative,-0.45773827451252,0.8,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.018982Z
sent_000443,This is infuriating beyond belief,negative,-0.6433201772946449,0.81,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.019339Z
sent_000775,I'm angry at myself for this mess,negative,-0.9148243226816044,0.87,processing_emotion,synthetic,ann_005,2026-03-12T01:12:00.020412Z
sent_001088,There's a glimmer of hope now,positive,0.9422793003617559,0.86,therapeutic_progress,synthetic,ann_004,2026-03-12T01:12:00.023171Z
sent_001221,I actually made it through the day,positive,0.780460831950586,0.81,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.023575Z
sent_001636,Same situation as before,neutral,-0.35,0.78,breakthrough_realization,synthetic,ann_003,2026-03-12T01:12:00.024963Z
sent_000178,I'm not going to think about it,negative,-0.698153488749875,0.82,processing_emotion,synthetic,ann_002,2026-03-12T01:12:00.018529Z
sent_001323,I feel more at peace now,positive,0.6620027116176612,0.83,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.023896Z
sent_000705,Everything is falling apart,negative,-0.8945916628827877,0.85,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.020178Z
sent_000087,Sab kuch bekaar hai,negative,-0.4265939340054162,0.95,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.018267Z
sent_001884,That's a fair point,neutral,0.10390318693015255,0.86,processing_emotion,synthetic,ann_004,2026-03-12T01:12:00.025814Z
sent_001948,Nothing much has changed,neutral,0.03535660082894637,0.9,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.026054Z
sent_000458,I can't bear to think about it,negative,-0.8139155314253226,0.86,crisis_moment,synthetic,ann_003,2026-03-12T01:12:00.019387Z
sent_001829,That's logical,neutral,0.14076279546473774,0.85,insight_moment,synthetic,ann_004,2026-03-12T01:12:00.025613Z
sent_000055,Nothing ever goes my way,negative,-0.35442529272442624,0.85,insight_moment,synthetic,ann_001,2026-03-12T01:12:00.018174Z
sent_001502,It's not perfect but it's better,positive,0.6171915505680662,0.93,breakthrough_realization,synthetic,ann_003,2026-03-12T01:12:00.024458Z
sent_000644,I'm drowning in this situation,negative,-0.5102433312578137,0.84,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.019975Z
sent_000678,Main har din badtar ho raha hoon,negative,-0.5896848322969681,1.03,therapeutic_progress,synthetic,ann_005,2026-03-12T01:12:00.020093Z
sent_000222,I'm sick of struggling like this,negative,-0.44769210617051525,0.88,processing_emotion,synthetic,ann_004,2026-03-12T01:12:00.018663Z
sent_000114,I'm a complete failure,negative,-0.4223250727638309,0.97,processing_emotion,synthetic,ann_004,2026-03-12T01:12:00.018344Z
sent_000983,I had a good cry and felt relieved,positive,0.6241337226045699,0.87,breakthrough_realization,synthetic,ann_005,2026-03-12T01:12:00.022850Z
sent_001229,I've had a breakthrough moment,positive,0.35,0.9,resistance_avoidance,synthetic,ann_003,2026-03-12T01:12:00.023599Z
sent_001000,I feel lighter than I did,positive,0.5273806018412768,0.9,information_seeking,synthetic,ann_004,2026-03-12T01:12:00.022903Z
sent_000175,Things have gotten so much darker,negative,-0.5649023808861261,0.86,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.018520Z
sent_000782,I'm just numbing myself to it all,negative,-0.8488193063289928,0.83,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.020436Z
sent_000590,Everything feels pointless,negative,-1.0,0.92,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.019806Z
sent_001560,Same situation as before,neutral,-0.03229558087277916,0.92,resistance_avoidance,synthetic,ann_005,2026-03-12T01:12:00.024706Z
sent_000019,Things have gotten so much darker,negative,-0.6789423260650589,0.85,therapeutic_progress,synthetic,ann_001,2026-03-12T01:12:00.018068Z
sent_000424,I can't feel anything at all,negative,-0.7211688448577214,0.86,breakthrough_realization,synthetic,ann_003,2026-03-12T01:12:00.019281Z
sent_001344,I cooked something healthy today,positive,0.35,0.92,breakthrough_realization,synthetic,ann_003,2026-03-12T01:12:00.023958Z
sent_000286,Mera jeevan khatam ho gaya,negative,-0.785226850083401,0.87,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.018846Z
sent_001584,Kuch toh naya samjhne kiya,neutral,-0.17101734492876036,0.93,breakthrough_realization,synthetic,ann_005,2026-03-12T01:12:00.024783Z
sent_000429,I don't feel alive,negative,-0.3685019807167575,0.99,routine_conversation,synthetic,ann_001,2026-03-12T01:12:00.019295Z
sent_001510,I did something good for myself today,positive,0.690311387113525,0.79,crisis_moment,synthetic,ann_004,2026-03-12T01:12:00.024483Z
sent_001319,I did something I thought I couldn't do,positive,0.35,0.88,processing_emotion,synthetic,ann_001,2026-03-12T01:12:00.023885Z
sent_000670,I've been avoiding dealing with this,negative,-0.8501529825268336,0.88,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.020068Z
sent_000032,Everything feels empty inside,negative,-0.5342772165719275,0.99,insight_moment,synthetic,ann_002,2026-03-12T01:12:00.018106Z
sent_000941,Mujhe sukhd raha hoon,positive,0.43259430300290186,0.93,insight_moment,synthetic,ann_003,2026-03-12T01:12:00.022696Z
sent_000723,My situation is only getting worse,negative,-1.0,0.9,therapeutic_progress,synthetic,ann_002,2026-03-12T01:12:00.020236Z
sent_000995,I'm making tiny steps forward,positive,0.887113817766541,0.85,processing_emotion,synthetic,ann_004,2026-03-12T01:12:00.022886Z
sent_000215,Kuch bhi sahi nahi hota mere saath,negative,-0.6313100836760315,0.82,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.018641Z
sent_000814,I can't feel anything at all,negative,-0.491355988001447,0.82,insight_moment,synthetic,ann_005,2026-03-12T01:12:00.020536Z
sent_000327,"I'm alright, completely alright",negative,-0.8234700807910583,0.8,crisis_moment,synthetic,ann_004,2026-03-12T01:12:00.018979Z
sent_000561,Let's just move on from this,negative,-0.7177298666152231,0.87,resistance_avoidance,synthetic,ann_004,2026-03-12T01:12:00.019716Z
sent_001113,Mujhe sukhd raha hoon,positive,0.7212117262548294,0.9,therapeutic_progress,synthetic,ann_003,2026-03-12T01:12:00.023251Z
sent_000701,Nothing ever goes my way,negative,-0.5831842009749341,0.84,routine_conversation,synthetic,ann_005,2026-03-12T01:12:00.020166Z
sent_001579,Tell me more about therapeutic techniques,neutral,-0.24694226409544004,0.96,insight_moment,synthetic,ann_002,2026-03-12T01:12:00.024767Z
sent_001190,I'm proud of myself for that,positive,0.6131254891719773,0.83,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.023482Z
sent_000342,I'm broken beyond repair,negative,-0.5967657787922104,0.82,information_seeking,synthetic,ann_001,2026-03-12T01:12:00.019023Z
sent_000630,Everything feels empty inside,negative,-0.5989206579486891,0.8,crisis_moment,synthetic,ann_002,2026-03-12T01:12:00.019931Z
sent_000148,Everything feels empty inside,negative,-0.6738706998514139,0.87,information_seeking,synthetic,ann_003,2026-03-12T01:12:00.018443Z
sent_001310,I did something good for myself today,positive,0.859766829724619,0.86,routine_conversation,synthetic,ann_003,2026-03-12T01:12:00.023857Z
